date,province_code,province,city_code,city,confirmed,suspected,cured,dead
20200213,500000,重庆市,500101,万州区,103,0,25,1
20200213,500000,重庆市,500102,涪陵区,3,0,0,0
20200213,500000,重庆市,500103,渝中区,20,0,4,0
20200213,500000,重庆市,500104,大渡口区,7,0,3,0
20200213,500000,重庆市,500105,江北区,25,0,2,0
20200213,500000,重庆市,500106,沙坪坝区,8,0,9,0
20200213,500000,重庆市,500107,九龙坡区,20,0,2,1
20200213,500000,重庆市,500108,南岸区,14,0,0,0
20200213,500000,重庆市,500110,綦江区,21,0,1,0
20200213,500000,重庆市,500111,大足区,14,0,1,0
20200213,500000,重庆市,500112,渝北区,15,0,3,0
20200213,500000,重庆市,500113,巴南区,6,0,1,0
20200213,500000,重庆市,500114,黔江区,2,0,2,0
20200213,500000,重庆市,500115,长寿区,17,0,7,0
20200213,500000,重庆市,500116,江津区,4,0,1,0
20200213,500000,重庆市,500117,合川区,21,0,4,0
20200213,500000,重庆市,500118,永川区,5,0,3,0
20200213,500000,重庆市,500120,璧山区,8,0,2,0
20200213,500000,重庆市,500151,铜梁区,8,0,0,0
20200213,500000,重庆市,500152,潼南区,16,0,0,0
20200213,500000,重庆市,500153,荣昌区,8,0,0,0
20200213,500000,重庆市,500154,开州区,20,0,11,1
20200213,500000,重庆市,500155,梁平区,4,0,2,0
20200213,500000,重庆市,500156,武隆区,1,0,0,0
20200213,500000,重庆市,500229,城口县,2,0,2,0
20200213,500000,重庆市,500230,丰都县,10,0,1,0
20200213,500000,重庆市,500231,垫江县,20,0,3,0
20200213,500000,重庆市,500233,忠县,19,0,7,0
20200213,500000,重庆市,500235,云阳县,22,0,12,0
20200213,500000,重庆市,500236,奉节县,19,0,2,0
20200213,500000,重庆市,500237,巫山县,10,0,5,0
20200213,500000,重庆市,500238,巫溪县,13,0,7,0
20200213,500000,重庆市,500240,石柱土家族自治县,14,0,3,0
20200213,500000,重庆市,500241,秀山土家族苗族自治县,1,0,1,0
20200213,500000,重庆市,500242,酉阳土家族苗族自治县,1,0,0,0
20200213,500000,重庆市,500243,彭水苗族土家族自治县,2,0,0,0
20200213,500000,重庆市,,万盛经开区,1,0,0,0
20200213,500000,重庆市,,两江新区,17,0,2,0
20200213,500000,重庆市,,高新区,4,0,0,0
20200213,510000,四川省,510100,成都市,131,0,42,1
20200213,510000,四川省,510300,自贡市,9,0,2,0
20200213,510000,四川省,510400,攀枝花市,13,0,9,0
20200213,510000,四川省,510500,泸州市,19,0,2,0
20200213,510000,四川省,510600,德阳市,17,0,0,0
20200213,510000,四川省,510700,绵阳市,22,0,5,0
20200213,510000,四川省,510800,广元市,6,0,1,0
20200213,510000,四川省,510900,遂宁市,10,0,4,0
20200213,510000,四川省,511000,内江市,21,0,3,0
20200213,510000,四川省,511100,乐山市,3,0,2,0
20200213,510000,四川省,511181,峨眉山市,8,0,2,0
20200213,510000,四川省,511300,南充市,35,0,6,0
20200213,510000,四川省,511500,宜宾市,11,0,3,0
20200213,510000,四川省,511600,广安市,30,0,7,0
20200213,510000,四川省,511700,达州市,36,0,5,0
20200213,510000,四川省,511800,雅安市,7,0,2,0
20200213,510000,四川省,511900,巴中市,22,0,1,0
20200213,510000,四川省,512000,资阳市,3,0,2,0
20200213,510000,四川省,513200,阿坝藏族羌族自治州,1,0,0,0
20200213,510000,四川省,513300,甘孜藏族自治州,37,0,3,0
20200213,510000,四川省,513400,凉山彝族自治州,10,0,3,0
20200213,520000,贵州省,520100,贵阳市,33,0,4,0
20200213,520000,贵州省,520200,六盘水市,10,0,3,1
20200213,520000,贵州省,520300,遵义市,25,0,1,0
20200213,520000,贵州省,520400,安顺市,4,0,0,0
20200213,520000,贵州省,520500,毕节市,22,0,4,0
20200213,520000,贵州省,520600,铜仁市,10,0,5,0
20200213,520000,贵州省,522300,黔西南布依族苗族自治州,4,0,3,0
20200213,520000,贵州省,522600,黔东南苗族侗族自治州,10,0,2,0
20200213,520000,贵州省,522700,黔南布依族苗族自治州,17,0,5,0
20200213,530000,云南省,530100,昆明市,48,0,7,0
20200213,530000,云南省,530300,曲靖市,13,0,1,0
20200213,530000,云南省,530400,玉溪市,14,0,3,0
20200213,530000,云南省,530500,保山市,9,0,0,0
20200213,530000,云南省,530600,昭通市,14,0,2,0
20200213,530000,云南省,530700,丽江市,7,0,2,0
20200213,530000,云南省,530800,普洱市,4,0,0,0
20200213,530000,云南省,530900,临沧市,1,0,0,0
20200213,530000,云南省,532300,楚雄彝族自治州,4,0,0,0
20200213,530000,云南省,532500,红河哈尼族彝族自治州,7,0,3,0
20200213,530000,云南省,532600,文山壮族苗族自治州,2,0,0,0
20200213,530000,云南省,532800,西双版纳傣族自治州,15,0,2,0
20200213,530000,云南省,532900,大理白族自治州,13,0,3,0
20200213,530000,云南省,533100,德宏傣族景颇族自治州,5,0,0,0
20200213,530000,云南省,,未公布来源,0,0,4,0
20200213,540000,西藏自治区,540100,拉萨市,1,0,1,0
20200213,610000,陕西省,610100,西安市,114,0,15,0
20200213,610000,陕西省,610200,铜川市,8,0,4,0
20200213,610000,陕西省,610300,宝鸡市,13,0,7,0
20200213,610000,陕西省,610400,咸阳市,17,0,4,0
20200213,610000,陕西省,610403,杨凌示范区,1,0,0,0
20200213,610000,陕西省,610500,渭南市,14,0,0,0
20200213,610000,陕西省,610581,韩城市,1,0,0,0
20200213,610000,陕西省,610600,延安市,8,0,6,0
20200213,610000,陕西省,610700,汉中市,21,0,1,0
20200213,610000,陕西省,610800,榆林市,3,0,1,0
20200213,610000,陕西省,610900,安康市,22,0,5,0
20200213,610000,陕西省,611000,商洛市,7,0,1,0
20200213,610000,陕西省,,未公布来源,0,0,3,0
20200213,620000,甘肃省,620100,兰州市,35,0,14,2
20200213,620000,甘肃省,620300,金昌市,1,0,1,0
20200213,620000,甘肃省,620400,白银市,4,0,0,0
20200213,620000,甘肃省,620500,天水市,12,0,6,0
20200213,620000,甘肃省,620700,张掖市,2,0,2,0
20200213,620000,甘肃省,620800,平凉市,9,0,0,0
20200213,620000,甘肃省,621000,庆阳市,3,0,1,0
20200213,620000,甘肃省,621100,定西市,9,0,2,0
20200213,620000,甘肃省,621200,陇南市,4,0,0,0
20200213,620000,甘肃省,622900,临夏回族自治州,3,0,3,0
20200213,620000,甘肃省,623000,甘南藏族自治州,8,0,1,0
20200213,620000,甘肃省,,未公布来源,0,0,9,0
20200213,630000,青海省,630100,西宁市,15,0,10,0
20200213,630000,青海省,632200,海北藏族自治州,3,0,1,0
20200213,640000,宁夏回族自治区,640100,银川市,32,0,12,0
20200213,640000,宁夏回族自治区,640200,石嘴山市,1,0,1,0
20200213,640000,宁夏回族自治区,640300,吴忠市,22,0,6,0
20200213,640000,宁夏回族自治区,640400,固原市,5,0,2,0
20200213,640000,宁夏回族自治区,640500,中卫市,3,0,2,0
20200213,640000,宁夏回族自治区,,宁东,1,0,1,0
20200213,650000,新疆维吾尔自治区,650100,乌鲁木齐市,21,0,2,0
20200213,650000,新疆维吾尔自治区,650400,吐鲁番市,1,0,1,0
20200213,650000,新疆维吾尔自治区,652300,昌吉回族自治州,4,0,0,0
20200213,650000,新疆维吾尔自治区,652800,巴音郭楞蒙古自治州,3,0,0,0
20200213,650000,新疆维吾尔自治区,652900,阿克苏地区,1,0,1,0
20200213,650000,新疆维吾尔自治区,654000,伊犁哈萨克自治州,14,0,1,0
20200213,650000,新疆维吾尔自治区,659001,石河子市,2,0,0,1
20200213,650000,新疆维吾尔自治区,659004,五家渠市,1,0,0,0
20200213,650000,新疆维吾尔自治区,660400,第四师,10,0,0,0
20200213,650000,新疆维吾尔自治区,660700,第七师,1,0,1,0
20200213,650000,新疆维吾尔自治区,660900,第九师,4,0,0,0
20200213,650000,新疆维吾尔自治区,661200,第十二师,1,0,0,0
20200214,110000,北京市,110101,东城区,12,0,0,0
20200214,110000,北京市,110102,西城区,46,0,0,0
20200214,110000,北京市,110105,朝阳区,58,0,0,0
20200214,110000,北京市,110106,丰台区,36,0,0,0
20200214,110000,北京市,110107,石景山区,14,0,1,0
20200214,110000,北京市,110108,海淀区,58,0,0,0
20200214,110000,北京市,110109,门头沟区,3,0,0,0
20200214,110000,北京市,110111,房山区,14,0,0,0
20200214,110000,北京市,110112,通州区,17,0,0,0
20200214,110000,北京市,110113,顺义区,10,0,0,0
20200214,110000,北京市,110114,昌平区,24,0,0,0
20200214,110000,北京市,110115,大兴区,39,0,2,0
20200214,110000,北京市,110116,怀柔区,7,0,0,0
20200214,110000,北京市,110118,密云区,7,0,0,0
20200214,110000,北京市,110119,延庆区,1,0,0,0
20200214,110000,北京市,,未公布来源,0,0,77,3
20200214,110000,北京市,,外地来京,26,0,2,0
20200214,120000,天津市,120101,和平区,6,0,2,0
20200214,120000,天津市,120102,河东区,14,0,4,1
20200214,120000,天津市,120103,河西区,4,0,2,0
20200214,120000,天津市,120104,南开区,6,0,0,0
20200214,120000,天津市,120105,河北区,12,0,3,0
20200214,120000,天津市,120106,红桥区,2,0,1,0
20200214,120000,天津市,120110,东丽区,4,0,1,0
20200214,120000,天津市,120111,西青区,4,0,2,0
20200214,120000,天津市,120112,津南区,1,0,0,0
20200214,120000,天津市,120113,北辰区,6,0,1,0
20200214,120000,天津市,120114,武清区,2,0,1,0
20200214,120000,天津市,120115,宝坻区,46,0,3,2
20200214,120000,天津市,120116,滨海新区,3,0,0,0
20200214,120000,天津市,120117,宁河区,4,0,0,0
20200214,120000,天津市,,未公布来源,0,0,11,0
20200214,120000,天津市,,外地来津,6,0,1,0
20200214,130000,河北省,130100,石家庄市,27,0,7,0
20200214,130000,河北省,130200,唐山市,43,0,4,0
20200214,130000,河北省,130300,秦皇岛市,9,0,2,0
20200214,130000,河北省,130400,邯郸市,31,0,9,0
20200214,130000,河北省,130500,邢台市,22,0,8,1
20200214,130000,河北省,130600,保定市,31,0,17,0
20200214,130000,河北省,130700,张家口市,31,0,7,0
20200214,130000,河北省,130800,承德市,7,0,2,0
20200214,130000,河北省,130900,沧州市,45,0,14,2
20200214,130000,河北省,131000,廊坊市,29,0,12,0
20200214,130000,河北省,131100,衡水市,8,0,4,0
20200214,140000,山西省,140100,太原市,18,0,3,0
20200214,140000,山西省,140200,大同市,12,0,4,0
20200214,140000,山西省,140300,阳泉市,4,0,0,0
20200214,140000,山西省,140400,长治市,8,0,0,0
20200214,140000,山西省,140500,晋城市,8,0,2,0
20200214,140000,山西省,140600,朔州市,7,0,2,0
20200214,140000,山西省,140700,晋中市,35,0,11,0
20200214,140000,山西省,140800,运城市,19,0,10,0
20200214,140000,山西省,140900,忻州市,7,0,0,0
20200214,140000,山西省,141000,临汾市,2,0,1,0
20200214,140000,山西省,141100,吕梁市,6,0,5,0
20200214,150000,内蒙古自治区,150100,呼和浩特市,7,0,0,0
20200214,150000,内蒙古自治区,150200,包头市,11,0,0,0
20200214,150000,内蒙古自治区,150300,乌海市,2,0,0,0
20200214,150000,内蒙古自治区,150400,赤峰市,7,0,2,0
20200214,150000,内蒙古自治区,150500,通辽市,6,0,0,0
20200214,150000,内蒙古自治区,150600,鄂尔多斯市,11,0,2,0
20200214,150000,内蒙古自治区,150700,呼伦贝尔市,6,0,1,0
20200214,150000,内蒙古自治区,150800,巴彦淖尔市,6,0,0,0
20200214,150000,内蒙古自治区,150900,乌兰察布市,3,0,0,0
20200214,150000,内蒙古自治区,152200,兴安盟,1,0,0,0
20200214,150000,内蒙古自治区,152500,锡林郭勒盟,5,0,1,0
20200214,210000,辽宁省,210100,沈阳市,28,0,9,0
20200214,210000,辽宁省,210200,大连市,18,0,4,0
20200214,210000,辽宁省,210300,鞍山市,4,0,0,0
20200214,210000,辽宁省,210500,本溪市,3,0,1,0
20200214,210000,辽宁省,210600,丹东市,7,0,4,0
20200214,210000,辽宁省,210700,锦州市,12,0,6,0
20200214,210000,辽宁省,210800,营口市,1,0,1,0
20200214,210000,辽宁省,210900,阜新市,8,0,0,0
20200214,210000,辽宁省,211000,辽阳市,3,0,1,0
20200214,210000,辽宁省,211100,盘锦市,11,0,0,0
20200214,210000,辽宁省,211200,铁岭市,7,0,1,0
20200214,210000,辽宁省,211300,朝阳市,6,0,2,0
20200214,210000,辽宁省,211400,葫芦岛市,11,0,0,1
20200214,220000,吉林省,220100,长春市,43,0,13,0
20200214,220000,吉林省,220200,吉林市,5,0,3,0
20200214,220000,吉林省,220300,四平市,14,0,2,1
20200214,220000,吉林省,220381,公主岭市,6,0,2,0
20200214,220000,吉林省,220400,辽源市,6,0,1,0
20200214,220000,吉林省,220500,通化市,3,0,0,0
20200214,220000,吉林省,220581,梅河口市,1,0,1,0
20200214,220000,吉林省,220700,松原市,2,0,1,0
20200214,220000,吉林省,220800,白城市,1,0,0,0
20200214,220000,吉林省,222400,延边朝鲜族自治州,5,0,2,0
20200214,230000,黑龙江省,230100,哈尔滨市,164,0,18,3
20200214,230000,黑龙江省,230200,齐齐哈尔市,36,0,8,1
20200214,230000,黑龙江省,230300,鸡西市,44,0,1,0
20200214,230000,黑龙江省,230400,鹤岗市,5,0,2,0
20200214,230000,黑龙江省,230500,双鸭山市,48,0,1,2
20200214,230000,黑龙江省,230600,大庆市,18,0,1,1
20200214,230000,黑龙江省,230700,伊春市,1,0,0,0
20200214,230000,黑龙江省,230800,佳木斯市,15,0,7,0
20200214,230000,黑龙江省,230900,七台河市,16,0,1,0
20200214,230000,黑龙江省,231000,牡丹江市,12,0,1,0
20200214,230000,黑龙江省,231100,黑河市,13,0,0,0
20200214,230000,黑龙江省,231200,绥化市,45,0,7,4
20200214,230000,黑龙江省,232700,大兴安岭地区,2,0,0,0
20200214,310000,上海市,310101,黄浦区,6,0,1,0
20200214,310000,上海市,310104,徐汇区,17,0,2,0
20200214,310000,上海市,310105,长宁区,13,0,3,0
20200214,310000,上海市,310106,静安区,16,0,3,0
20200214,310000,上海市,310107,普陀区,11,0,0,0
20200214,310000,上海市,310109,虹口区,7,0,2,0
20200214,310000,上海市,310110,杨浦区,9,0,1,0
20200214,310000,上海市,310112,闵行区,18,0,4,0
20200214,310000,上海市,310113,宝山区,20,0,1,0
20200214,310000,上海市,310114,嘉定区,9,0,1,0
20200214,310000,上海市,310115,浦东新区,56,0,12,0
20200214,310000,上海市,310116,金山区,3,0,1,0
20200214,310000,上海市,310117,松江区,14,0,1,0
20200214,310000,上海市,310118,青浦区,5,0,2,0
20200214,310000,上海市,310120,奉贤区,9,0,1,0
20200214,310000,上海市,310151,崇明区,3,0,0,0
20200214,310000,上海市,,外地来沪,102,0,27,1
20200214,310000,上海市,,未公布来源,0,0,28,0
20200214,320000,江苏省,320100,南京市,91,0,27,0
20200214,320000,江苏省,320200,无锡市,51,0,15,0
20200214,320000,江苏省,320300,徐州市,76,0,20,0
20200214,320000,江苏省,320400,常州市,43,0,11,0
20200214,320000,江苏省,320500,苏州市,85,0,17,0
20200214,320000,江苏省,320600,南通市,39,0,11,0
20200214,320000,江苏省,320700,连云港市,45,0,10,0
20200214,320000,江苏省,320800,淮安市,56,0,11,0
20200214,320000,江苏省,320900,盐城市,26,0,6,0
20200214,320000,江苏省,321000,扬州市,20,0,6,0
20200214,320000,江苏省,321100,镇江市,12,0,2,0
20200214,320000,江苏省,321200,泰州市,37,0,15,0
20200214,320000,江苏省,321300,宿迁市,12,0,6,0
20200214,330000,浙江省,330100,杭州市,165,0,69,0
20200214,330000,浙江省,330200,宁波市,153,0,46,0
20200214,330000,浙江省,330300,温州市,496,0,159,0
20200214,330000,浙江省,330400,嘉兴市,42,0,10,0
20200214,330000,浙江省,330500,湖州市,10,0,4,0
20200214,330000,浙江省,330600,绍兴市,42,0,16,0
20200214,330000,浙江省,330700,金华市,55,0,24,0
20200214,330000,浙江省,330800,衢州市,21,0,8,0
20200214,330000,浙江省,330900,舟山市,10,0,5,0
20200214,330000,浙江省,331000,台州市,144,0,52,0
20200214,330000,浙江省,331100,丽水市,17,0,10,0
20200214,340000,安徽省,340100,合肥市,166,0,38,1
20200214,340000,安徽省,340200,芜湖市,31,0,8,0
20200214,340000,安徽省,340300,蚌埠市,149,0,5,5
20200214,340000,安徽省,340400,淮南市,23,0,6,0
20200214,340000,安徽省,340500,马鞍山市,34,0,9,0
20200214,340000,安徽省,340600,淮北市,25,0,6,0
20200214,340000,安徽省,340700,铜陵市,28,0,10,0
20200214,340000,安徽省,340800,安庆市,81,0,32,0
20200214,340000,安徽省,341000,黄山市,9,0,1,0
20200214,340000,安徽省,341100,滁州市,13,0,7,0
20200214,340000,安徽省,341200,阜阳市,146,0,28,0
20200214,340000,安徽省,341300,宿州市,39,0,11,0
20200214,340000,安徽省,341500,六安市,61,0,8,0
20200214,340000,安徽省,341600,亳州市,106,0,19,0
20200214,340000,安徽省,341700,池州市,17,0,4,0
20200214,340000,安徽省,341800,宣城市,6,0,4,0
20200214,350000,福建省,350100,福州市,66,0,18,0
20200214,350000,福建省,350200,厦门市,34,0,4,0
20200214,350000,福建省,350300,莆田市,54,0,10,0
20200214,350000,福建省,350400,三明市,13,0,3,0
20200214,350000,福建省,350500,泉州市,44,0,13,0
20200214,350000,福建省,350600,漳州市,19,0,4,0
20200214,350000,福建省,350700,南平市,20,0,4,0
20200214,350000,福建省,350800,龙岩市,6,0,1,0
20200214,350000,福建省,350900,宁德市,25,0,6,0
20200214,360000,江西省,360100,南昌市,217,0,67,0
20200214,360000,江西省,360200,景德镇市,5,0,1,0
20200214,360000,江西省,360300,萍乡市,31,0,2,0
20200214,360000,江西省,360400,九江市,114,0,16,0
20200214,360000,江西省,360500,新余市,124,0,31,0
20200214,360000,江西省,360600,鹰潭市,18,0,2,0
20200214,360000,江西省,360700,赣州市,76,0,12,1
20200214,360000,江西省,360800,吉安市,20,0,6,0
20200214,360000,江西省,360900,宜春市,101,0,18,0
20200214,360000,江西省,361000,抚州市,71,0,14,0
20200214,360000,江西省,361100,上饶市,122,0,18,0
20200214,360000,江西省,,赣江新区,1,0,0,0
20200214,370000,山东省,370100,济南市,47,0,11,0
20200214,370000,山东省,370200,青岛市,55,0,17,1
20200214,370000,山东省,370300,淄博市,28,0,4,0
20200214,370000,山东省,370400,枣庄市,23,0,4,0
20200214,370000,山东省,370600,烟台市,46,0,12,0
20200214,370000,山东省,370700,潍坊市,41,0,6,0
20200214,370000,山东省,370800,济宁市,46,0,15,0
20200214,370000,山东省,370900,泰安市,32,0,4,0
20200214,370000,山东省,371000,威海市,38,0,9,0
20200214,370000,山东省,371100,日照市,15,0,2,0
20200214,370000,山东省,371300,临沂市,47,0,25,0
20200214,370000,山东省,371400,德州市,35,0,7,1
20200214,370000,山东省,371500,聊城市,38,0,3,0
20200214,370000,山东省,371600,滨州市,14,0,8,0
20200214,370000,山东省,371700,菏泽市,18,0,9,0
20200214,410000,河南省,410100,郑州市,142,0,62,0
20200214,410000,河南省,410200,开封市,25,0,6,0
20200214,410000,河南省,410300,洛阳市,30,0,8,0
20200214,410000,河南省,410400,平顶山市,57,0,19,1
20200214,410000,河南省,410500,安阳市,50,0,16,0
20200214,410000,河南省,410600,鹤壁市,19,0,4,0
20200214,410000,河南省,410700,新乡市,55,0,8,2
20200214,410000,河南省,410800,焦作市,29,0,5,1
20200214,410000,河南省,410900,濮阳市,13,0,1,0
20200214,410000,河南省,411000,许昌市,37,0,6,0
20200214,410000,河南省,411100,漯河市,33,0,9,0
